0.0489481,-0.0161964,0.0955631,
0.0488181,-0.013606,0.0912692,
0.0486501,-0.0102613,0.0857251,
0.0565161,-0.0224043,0.105705,
0.0563371,-0.0188392,0.099795,
0.0562029,-0.016165,0.0953623,
0.0560728,-0.0135746,0.0910684,
0.0559049,-0.01023,0.0855243,
0.0557299,-0.00674551,0.0797483,
0.0617783,-0.0124218,0.0909134,
0.0616223,-0.0093774,0.0858654,
0.0614474,-0.0058929,0.0800895,
0.0652555,-0.00845042,0.0932039,
0.065102,-0.00540784,0.0881548,
0.0649271,-0.00192335,0.0823788,
0.0662715,-0.00361479,0.0960904,
0.0661181,-0.000572312,0.0910412,
0.0657719,0.00632237,0.0796124,
0.0655748,0.0102485,0.0731044,
0.0653819,0.0140893,0.0667377,
0.0670684,0.00166323,0.0991019,
0.0665003,0.0129689,0.0803556,
0.0663522,0.0159201,0.0754638,
0.0662015,0.0188533,0.0705612,
0.0676822,0.00768061,0.102862,
-0.0567329,0.0184485,0.0144139,
-0.0575135,0.0168409,0.0201395,
-0.0581792,0.0155516,0.0247695,
-0.0588238,0.0142241,0.0294976,
-0.0594307,0.0128924,0.0342024,
-0.0609641,0.00973459,0.0454493,
-0.0616086,0.00840709,0.0501773,
-0.0622645,0.00712452,0.0547771,
-0.062852,0.00584643,0.0592974,
-0.0637077,0.0040842,0.0655738,
-0.0518661,0.0153321,0.0204858,
-0.0525328,0.0140391,0.0251147,
-0.0531774,0.0127116,0.0298427,
-0.0537833,0.0113836,0.0345487,
-0.0545436,0.00981786,0.0401253,
-0.0553167,0.00822583,0.0457956,
-0.0559613,0.00689832,0.0505236,
-0.056618,0.00561267,0.0551224,
-0.0572047,0.00433766,0.0596437,
-0.047734,0.0145808,0.0208382,
-0.0484008,0.0132868,0.0254668,
-0.0490454,0.0119593,0.0301949,
-0.0496512,0.0106323,0.0349011,
-0.0504115,0.00906651,0.0404778,
-0.0511846,0.00747448,0.046148,
-0.0518291,0.00614698,0.050876,
-0.0524858,0.00486055,0.0554746,
-0.0530725,0.00358631,0.0599961,
-0.0424119,0.015584,0.015429,
-0.0434749,0.0139692,0.0212471,
-0.044142,0.0126725,0.0258749,
-0.0447866,0.011345,0.030603,
-0.0453921,0.0100207,0.03531,
-0.0461524,0.00845495,0.0408867,
-0.0469255,0.00686291,0.0465569,
-0.0475701,0.00553541,0.051285,
-0.0482271,0.00424664,0.0558829,
-0.0488135,0.00297475,0.0604051,
-0.0494033,0.00118567,0.0667101,
-0.0383972,0.0153324,0.0159294,
-0.0391914,0.0136969,0.0217546,
-0.0398587,0.0123973,0.0263816,
-0.0405033,0.0110698,0.0311097,
-0.0411087,0.00974842,0.0358176,
-0.0418689,0.00818265,0.0413942,
-0.042642,0.00659061,0.0470645,
-0.0432866,0.00526311,0.0517925,
-0.0439437,0.00397196,0.0563897,
-0.04453,0.00270245,0.0609126,
-0.0453856,0.000940216,0.067189,
-0.0334116,0.0142305,0.0299008,
-0.03399,0.0130392,0.034144,
-0.0348075,0.0113557,0.0401398,
-0.0354686,0.00999417,0.0449891,
-0.036301,0.00827994,0.0510945,
-0.0369155,0.00701435,0.055602,
-0.0314559,0.0184915,0.0313638,
-0.0320344,0.0173002,0.0356069,
-0.0328519,0.0156167,0.0416028,
-0.033513,0.0142552,0.0464521,
-0.0343454,0.0125409,0.0525575,
-0.0349599,0.0112753,0.057065,
-0.0304419,0.0238762,0.0330139,
-0.0310204,0.0226849,0.0372571,
-0.0333314,0.0179257,0.0542076,
-0.0339459,0.0166601,0.0587151,
-0.0297434,0.0286008,0.0344357,
-0.0303219,0.0274095,0.0386788,
-0.0326328,0.0226502,0.0556294,
-0.0332473,0.0213847,0.0601369,
-0.0292019,0.0334507,0.0358712,
-0.0297804,0.0322593,0.0401144,
-0.0320913,0.0275001,0.0570649,
-0.0327058,0.0262345,0.0615724,
-0.0295332,0.0382348,0.0371693,
-0.0301116,0.0370434,0.0414124,
-0.0324226,0.0322842,0.058363,
-0.0330371,0.0310186,0.0628705,
-0.0142459,0.146116,-0.0256475,
-0.0141199,0.150075,-0.0182144,
-0.0134241,0.154148,-0.0107548,
-0.0037732,0.155678,-0.00749374,
0.00282822,0.155494,-0.00749373,
0.00942964,0.155309,-0.00749371,
0.0196833,0.15406,-0.0094352,
0.0203567,0.149907,-0.0169712,
0.0203338,0.145872,-0.0241213,
-0.0140906,0.151669,-0.028694,
-0.0139646,0.155629,-0.0212609,
-0.0132688,0.159702,-0.0138014,
-0.00361791,0.161232,-0.0105402,
0.00298351,0.161047,-0.0105402,
0.00958493,0.160863,-0.0105402,
0.0198386,0.159614,-0.0124817,
0.020512,0.155461,-0.0200177,
0.0204891,0.151425,-0.0271679,
-0.0138128,0.16106,-0.0242403,
-0.0131169,0.165133,-0.0167808,
-0.00346604,0.166663,-0.0135197,
0.00313538,0.166479,-0.0135197,
0.0097368,0.166294,-0.0135197,
0.0199905,0.165045,-0.0154611,
0.0206639,0.160892,-0.0229971,
-0.0129764,0.170158,-0.0195374,
-0.00332553,0.171688,-0.0162763,
0.00327589,0.171504,-0.0162762,
0.00987731,0.171319,-0.0162762,
0.020131,0.17007,-0.0182177,
-0.00584049,0.179449,-0.0210142,
0.000506978,0.179272,-0.0210142,
0.0068545,0.179094,-0.0210141,
0.013202,0.178917,-0.0210141,
-0.00592826,0.17631,-0.026326,
0.000419213,0.176133,-0.026326,
0.00676673,0.175955,-0.0263259,
0.0131143,0.175778,-0.0263259,
-0.00575921,0.171588,-0.0296055,
0.00058831,0.171411,-0.0296055,
0.00693583,0.171233,-0.0296054,
0.0132834,0.171056,-0.0296054,
-0.00590537,0.16636,-0.032357,
0.000442151,0.166183,-0.0323569,
0.00678967,0.166005,-0.0323569,
0.0131372,0.165828,-0.0323569,
-0.00606136,0.160781,-0.034308,
0.000286162,0.160604,-0.034308,
0.00663368,0.160426,-0.034308,
0.0129812,0.160249,-0.0343079,
-0.0062239,0.154968,-0.0353653,
0.000123617,0.15479,-0.0353653,
0.00647114,0.154613,-0.0353653,
0.0128187,0.154436,-0.0353653,
-0.00638911,0.149059,-0.0355534,
-4.15911e-05,0.148882,-0.0355533,
0.00630593,0.148704,-0.0355533,
0.0126535,0.148527,-0.0355533,
-0.00655309,0.143195,-0.0348183,
-0.000205571,0.143017,-0.0348183,
0.00614195,0.14284,-0.0348183,
0.0124895,0.142662,-0.0348183,
-0.00671203,0.13751,-0.0332024,
-0.000364513,0.137333,-0.0332024,
0.00598301,0.137155,-0.0332024,
0.0123306,0.136978,-0.0332024,
0.00632453,0.106025,-0.0168177,
0.00617499,0.0998016,-0.0108701,
0.00605791,0.0956243,-0.00687914,
0.00594563,0.0916184,-0.00305185,
0.00212359,0.106099,-0.0168644,
0.001974,0.0998734,-0.0109183,
0.00185697,0.0956961,-0.00692728,
0.00174464,0.0916902,-0.00309998,
-0.00171188,0.106289,-0.0168947,
-0.00186321,0.100005,-0.010893,
-0.00198034,0.095828,-0.00690201,
-0.00209267,0.0918221,-0.00307471,
-0.0079168,0.10088,-0.0101549,
-0.00803381,0.0967028,-0.00616404,
-0.00814615,0.0926969,-0.00233672,
-0.0125801,0.102199,-0.00891091,
-0.0126971,0.0980221,-0.00491991,
-0.0128094,0.0940163,-0.0010926,
-0.0146613,0.105355,-0.00566877,
-0.0147782,0.101178,-0.0016777,
-0.0148902,0.0971723,0.00214977,
-0.0151585,0.109068,-0.00179729,
-0.0152753,0.104891,0.00219377,
-0.0153873,0.100885,0.00602121,
-0.0150787,0.113624,0.00299743,
-0.0155431,0.0970198,0.0188626,
-0.0156946,0.0916034,0.024038,
0.00337126,0.0337052,0.00616396,
0.00351018,0.038656,0.006214,
0.00364781,0.0435609,0.00626357,
0.00383707,0.0503059,0.00633174,
0.00393854,0.055633,0.00637168,
0.00413673,0.0609522,0.00643025,
0.00427624,0.0661021,0.0064818,
0.00442169,0.0711077,0.00653288,
0.00459007,0.0778823,0.00659922,
0.00475993,0.0827972,0.00665204,
0.00488878,0.0877543,0.00670112,
-0.000574269,0.0338173,0.00602881,
-0.000435252,0.0387682,0.00607485,
-0.000297624,0.043673,0.00612443,
-0.000108362,0.050418,0.0061926,
-8.03753e-06,0.055745,0.0062453,
0.000190368,0.0610642,0.00630019,
0.000329849,0.0662141,0.00635211,
0.000475327,0.0712197,0.00640283,
0.00064435,0.0779943,0.0064708,
0.000783267,0.0829451,0.00652083,
0.000942423,0.0878663,0.00657106,
-0.00454101,0.0339277,0.00611817,
-0.0044021,0.0388785,0.00616821,
-0.00426447,0.0437833,0.00621777,
-0.00407521,0.0505283,0.00628595,
-0.00397485,0.0558553,0.00634234,
-0.00377648,0.0611746,0.00639355,
-0.00363708,0.0663245,0.00644585,
-0.00349152,0.0713301,0.00649619,
-0.00330144,0.0781041,0.00656465,
-0.00313152,0.083019,0.00661267,
-0.00302442,0.0879767,0.00666443,
-0.00980088,0.0481665,0.00731268,
-0.00963954,0.0531427,0.00735945,
-0.00958611,0.058858,0.00743456,
-0.00944007,0.0640627,0.00748716,
-0.00920497,0.0696203,0.00751045,
-0.00908178,0.0743178,0.0075292,
-0.0141986,0.0482755,0.00873785,
-0.0140382,0.0532518,0.00877923,
-0.0139792,0.0589667,0.00888144,
-0.0138332,0.0641713,0.00893404,
-0.0135821,0.0697284,0.00897499,
-0.0134648,0.0744259,0.00900214,
-0.0165813,0.0483033,0.0126036,
-0.0164397,0.0532802,0.012632,
-0.0159794,0.0697568,0.0128205,
-0.0158476,0.0744537,0.0128679,
-0.0171815,0.0482765,0.0169169,
-0.0170409,0.0532535,0.0169452,
-0.0165795,0.06973,0.0171337,
-0.0164477,0.0744269,0.0171812,
-0.0172856,0.0482394,0.0208803,
-0.0171454,0.0532164,0.0209085,
-0.0167001,0.0696923,0.0212014,
-0.0165684,0.0743892,0.0212488,
-0.0173075,0.048195,0.0253314,
-0.0171679,0.053172,0.0253597,
-0.0167055,0.0696485,0.0255482,
-0.0165737,0.0743454,0.0255957,
-0.0171939,0.0481469,0.02978,
-0.0170552,0.0531239,0.0298083,
-0.0165919,0.0696003,0.0299968,
-0.0164601,0.0742972,0.0300443,
-0.000520203,0.132598,0.00555671,
-0.000625239,0.128854,0.00913277,
-0.00072699,0.125227,0.012597,
-0.000858364,0.120544,0.0170697,
0.00407734,0.132492,0.00558098,
0.0039723,0.128748,0.00915708,
0.00387055,0.125121,0.0126213,
0.00373918,0.120438,0.017094,
0.011408,0.136706,0.000210669,
0.0112679,0.131715,0.00497829,
0.0111629,0.127971,0.00855438,
0.0110612,0.124344,0.0120186,
0.0109298,0.119661,0.0164913,
0.0107929,0.114782,0.0211511,
0.0165795,0.122652,0.0112495,
0.016457,0.118389,0.0153225,
0.0163201,0.113511,0.0199823,
0.0193583,0.119131,0.00764501,
0.0192386,0.11487,0.0117194,
0.0191017,0.109991,0.0163792,
0.01955,0.115178,0.00351185,
0.0194304,0.110917,0.00758632,
0.0191595,0.101263,0.0168066,
0.0190053,0.0957665,0.022057,
0.0188545,0.0903889,0.0271934,
0.0194615,0.110856,-0.000832254,
0.0190175,0.095025,0.0142925,
0.0189016,0.0908931,0.018239,
0.0187862,0.0867757,0.0222008,
0.0190431,0.106044,-0.00606621,
-0.00857209,0.0345024,0.0399762,
-0.00840387,0.0404978,0.0400368,
-0.00830347,0.0453487,0.0400805,
-0.00816455,0.0502995,0.0401305,
-0.00799068,0.0552232,0.0401856,
-0.00766023,0.067,0.0403046,
-0.00752131,0.0719508,0.0403547,
-0.00741586,0.0767695,0.0403989,
-0.00725335,0.0815005,0.0404512,
-0.00706894,0.0880726,0.0405176,
-0.00257569,0.0403288,0.0405779,
-0.00247569,0.0451796,0.0406256,
-0.00233677,0.0501304,0.0406756,
-0.0021625,0.0550542,0.0407268,
-0.00199864,0.0608936,0.0407858,
-0.00183204,0.066831,0.0408458,
-0.00169313,0.0717818,0.0408958,
-0.00158803,0.0766005,0.0409434,
-0.00142516,0.0813315,0.0409923,
0.00163716,0.0402102,0.0406113,
0.00173716,0.0450611,0.04066,
0.00187608,0.0500119,0.04071,
0.00205035,0.0549357,0.0407602,
0.0022142,0.0607751,0.0408192,
0.0023808,0.0667124,0.0408792,
0.00251972,0.0716632,0.0409292,
0.00262492,0.0764819,0.0409776,
0.00278768,0.081213,0.0410257,
0.00605171,0.0339608,0.0403965,
0.0059556,0.0400904,0.0404783,
0.0060557,0.0449412,0.0405299,
0.00619461,0.049892,0.0405799,
0.00636879,0.0548158,0.0406271,
0.00653264,0.0606552,0.0406861,
0.00669924,0.0665926,0.0407461,
0.00683816,0.0715434,0.0407962,
0.00694335,0.0763621,0.040847,
0.00710612,0.0810932,0.0408927,
0.00755843,0.0876579,0.0409392,
0.0100775,0.0338752,0.0399304,
0.0102486,0.0399748,0.0399921,
0.010349,0.0448256,0.0400466,
0.010488,0.0497764,0.0400966,
0.0106618,0.0547003,0.0401409,
0.0108257,0.0605397,0.0401999,
0.0109923,0.0664771,0.0402599,
0.0111312,0.0714279,0.04031,
0.0112367,0.0762465,0.0403632,
0.0113992,0.0809776,0.0404065,
0.0115836,0.0875497,0.0404729,
0.0167219,0.0467133,0.0364226,
0.0168466,0.0511564,0.0364675,
0.0170228,0.0574347,0.0365309,
0.0171652,0.0625124,0.0365822,
0.0173446,0.0689055,0.0366469,
0.0174771,0.0736254,0.0366946,
0.0180403,0.0467242,0.0316916,
0.018165,0.0511672,0.0317365,
0.0183412,0.0574455,0.0317999,
0.0184836,0.0625232,0.0318512,
0.018663,0.0689163,0.0319158,
0.0187955,0.0736362,0.0319635,
0.0182594,0.0467758,0.0259735,
0.018384,0.0512188,0.0260184,
0.0188821,0.0689679,0.0261978,
0.0190145,0.0736878,0.0262455,
0.0182618,0.0468261,0.0209907,
0.0183864,0.0512691,0.0210356,
0.0188845,0.0690182,0.021215,
0.0190169,0.0737381,0.0212627,
0.0180899,0.0468823,0.0159072,
0.0182146,0.0513253,0.0159521,
0.0187126,0.0690744,0.0161315,
0.018845,0.0737943,0.0161792,
0.0170611,0.0469603,0.0110474,
0.0171857,0.0514033,0.0110923,
0.0176838,0.0691524,0.0112717,
0.0178162,0.0738723,0.0113194,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0.0435654,0.0513996,-0.0130385,
0.0435654,0.0513996,-0.0174756,
0.0435654,0.0513996,-0.0219128,
0.0435654,0.0513996,-0.02635,
0.0435654,0.0513996,-0.0307871,
0.0435654,0.0513997,-0.0352242,
0.0362533,0.0513996,-0.0130385,
0.0362533,0.0513996,-0.0174756,
0.0362533,0.0513996,-0.0219128,
0.0362533,0.0513996,-0.02635,
0.0362533,0.0513997,-0.0307871,
0.0362533,0.0513997,-0.0352242,
0.0289412,0.0513996,-0.0130385,
0.0289412,0.0513996,-0.0174756,
0.0289412,0.0513997,-0.0219128,
0.0289412,0.0513997,-0.02635,
0.0289412,0.0513997,-0.0307871,
0.0289412,0.0513997,-0.0352242,
0.0216291,0.0513996,-0.0130385,
0.0216291,0.0513997,-0.0174756,
0.0216291,0.0513997,-0.0219128,
0.0216291,0.0513997,-0.02635,
0.0216291,0.0513997,-0.0307871,
0.0216291,0.0513997,-0.0352242,
0.014317,0.0513997,-0.0130385,
0.014317,0.0513997,-0.0174756,
0.014317,0.0513997,-0.0219128,
0.014317,0.0513997,-0.02635,
0.014317,0.0513997,-0.0307871,
0.014317,0.0513997,-0.0352242,
0.00700483,0.0513997,-0.0130385,
0.00700483,0.0513997,-0.0174756,
0.00700483,0.0513997,-0.0219128,
0.00700483,0.0513997,-0.02635,
0.00700483,0.0513997,-0.0307871,
0.00700483,0.0513998,-0.0352242,
-0.000407168,0.0513997,-0.0130385,
-0.000407168,0.0513997,-0.0174756,
-0.000407168,0.0513997,-0.0219128,
-0.000407168,0.0513997,-0.02635,
-0.000407168,0.0513998,-0.0307871,
-0.000407168,0.0513998,-0.0352242,
-0.00771927,0.0513997,-0.0130385,
-0.00771927,0.0513997,-0.0174756,
-0.00771927,0.0513997,-0.0219128,
-0.00771927,0.0513998,-0.02635,
-0.00771927,0.0513998,-0.0307871,
-0.00771927,0.0513998,-0.0352242,
-0.0150314,0.0513997,-0.0130385,
-0.0150314,0.0513998,-0.0174756,
-0.0150314,0.0513998,-0.0219128,
-0.0150314,0.0513998,-0.02635,
-0.0150314,0.0513998,-0.0307871,
-0.0150314,0.0513998,-0.0352242,
-0.0223435,0.0513998,-0.0130385,
-0.0223435,0.0513998,-0.0174756,
-0.0223435,0.0513998,-0.0219128,
-0.0223435,0.0513998,-0.02635,
-0.0223435,0.0513998,-0.0307871,
-0.0223435,0.0513998,-0.0352242,
-0.0296556,0.0513998,-0.0131655,
-0.0296556,0.0513998,-0.0176026,
-0.0296556,0.0513998,-0.0220398,
-0.0296556,0.0513998,-0.026477,
-0.0296556,0.0513998,-0.0309141,
-0.0296556,0.0513999,-0.0353512,
0.0443594,0.0513997,-0.0439873,
0.0439784,0.0513997,-0.0492602,
0.0436234,0.0513997,-0.0545332,
0.0431354,0.0513998,-0.0598061,
0.0427144,0.0513998,-0.0650791,
0.0422004,0.0513998,-0.070352,
0.0381364,0.0513997,-0.0439873,
0.0378824,0.0513997,-0.0492602,
0.0376544,0.0513997,-0.0545332,
0.0372934,0.0513998,-0.0598061,
0.0369994,0.0513998,-0.0650791,
0.0366124,0.0513998,-0.070352,
0.0319134,0.0513997,-0.0439873,
0.0317864,0.0513997,-0.0492602,
0.0316854,0.0513998,-0.0545332,
0.0314514,0.0513998,-0.0598061,
0.0312844,0.0513998,-0.0650791,
0.0310244,0.0513998,-0.070352,
0.0256904,0.0513997,-0.0439873,
0.0256904,0.0513998,-0.0492602,
0.0257164,0.0513998,-0.0545332,
0.0256094,0.0513998,-0.0598061,
0.0255694,0.0513998,-0.0650791,
0.0254364,0.0513998,-0.070352,
0.0194674,0.0513998,-0.0439873,
0.0195944,0.0513998,-0.0492602,
0.0197474,0.0513998,-0.0545332,
0.0197674,0.0513998,-0.0598061,
0.0198544,0.0513998,-0.0650791,
0.0198484,0.0513999,-0.070352,
0.0132444,0.0513998,-0.0439873,
0.0134984,0.0513998,-0.0492602,
0.0137784,0.0513998,-0.0545332,
0.0139254,0.0513998,-0.0598061,
0.0141394,0.0513998,-0.0650791,
0.0142604,0.0513999,-0.070352,
0.00696643,0.0513998,-0.0439631,
0.00740243,0.0513998,-0.0492602,
0.00780943,0.0513998,-0.0545332,
0.00808343,0.0513998,-0.0598061,
0.00842443,0.0513999,-0.0650791,
0.00867243,0.0513999,-0.070352,
-0.0406846,0.0513998,-0.0119627,
-0.0406846,0.0513998,-0.0162807,
-0.0458656,0.0513998,-0.0119627,
-0.0458656,0.0513998,-0.0162807,
-0.0406846,0.0513999,-0.0334097,
-0.0406846,0.0513999,-0.0377992,
-0.0458656,0.0513999,-0.0334097,
-0.0458656,0.0513999,-0.0377992,
0.0371193,0.0513998,-0.075625,
0.0312042,0.0513998,-0.075625,
0.0252891,0.0513999,-0.075625,
0.019374,0.0513999,-0.075625,
0.0134589,0.0513999,-0.075625,
0.0467406,-0.0192001,-0.00944726,
0.0382316,-0.0192,-0.00944726,
0.0297226,-0.0192,-0.00944726,
0.0212136,-0.0192,-0.00944726,
0.0127046,-0.0192,-0.00944726,
0.00419561,-0.0192,-0.00944726,
-0.00431339,-0.0191999,-0.00944726,
-0.0128224,-0.0191999,-0.00944726,
-0.0213314,-0.0191999,-0.00944726,
-0.0298404,-0.0191999,-0.00944726,
-0.0383494,-0.0191998,-0.00944726,
-0.0468584,-0.0191998,-0.00944726,
0.0467406,-0.0192001,-0.0161486,
0.0382316,-0.0192001,-0.0161486,
0.0297226,-0.0192,-0.0161486,
0.0212136,-0.0192,-0.0161486,
0.0127046,-0.0192,-0.0161486,
0.00419561,-0.0192,-0.0161486,
-0.00431339,-0.0192,-0.0161486,
-0.0128224,-0.0191999,-0.0161486,
-0.0213314,-0.0191999,-0.0161486,
-0.0298404,-0.0191999,-0.0161486,
-0.0383494,-0.0191999,-0.0161486,
-0.0468584,-0.0191998,-0.0161486,
0.0467406,-0.0192001,-0.0228498,
0.0382316,-0.0192001,-0.0228498,
0.0297226,-0.0192001,-0.0228498,
0.0212136,-0.0192,-0.0228498,
0.0127046,-0.0192,-0.0228498,
0.00419561,-0.0192,-0.0228498,
-0.00431339,-0.0192,-0.0228498,
-0.0128224,-0.0192,-0.0228498,
-0.0213314,-0.0191999,-0.0228498,
-0.0298404,-0.0191999,-0.0228498,
-0.0383494,-0.0191999,-0.0228498,
-0.0468584,-0.0191999,-0.0228498,
0.0467406,-0.0192001,-0.029551,
0.0382316,-0.0192001,-0.029551,
0.0297226,-0.0192001,-0.029551,
0.0212136,-0.0192001,-0.029551,
0.0127046,-0.0192001,-0.029551,
0.00419561,-0.0192,-0.029551,
-0.00431339,-0.0192,-0.029551,
-0.0128224,-0.0192,-0.029551,
-0.0213314,-0.0192,-0.029551,
-0.0298404,-0.0191999,-0.029551,
-0.0383494,-0.0191999,-0.029551,
-0.0468584,-0.0191999,-0.029551,
0.0467406,-0.0192002,-0.0362523,
0.0382316,-0.0192001,-0.0362523,
