-0.055855,0.090825,0.074344 
-0.055855,0.090527,0.074313 
-0.042715,0.090497,0.074469 
-0.042715,0.090794,0.074507 
-0.045910,0.090525,0.074242 
-0.045906,0.090828,0.074242 
-0.042601,0.090509,0.074373 
-0.042595,0.090509,0.074374 
-0.042607,0.090807,0.074411 
-0.042545,0.090505,0.074400 
-0.042516,0.090498,0.074459 
-0.041150,0.090370,0.075557 
-0.041150,0.090668,0.075587 
-0.039578,0.090762,0.074766 
-0.036274,0.090442,0.074908 
-0.036280,0.090739,0.074946 
-0.036228,0.090419,0.075086 
-0.036199,0.090423,0.075050 
-0.036189,0.090430,0.075000 
-0.033251,0.090396,0.075263 
-0.033251,0.090694,0.075301 
-0.029946,0.090374,0.075443 
-0.029953,0.090672,0.075481 
-0.027575,0.091894,0.074242 
-0.027442,0.091894,0.074242 
-0.027356,0.091894,0.074242 
-0.027295,0.091894,0.074242 
-0.029861,0.090361,0.075541 
-0.029870,0.090367,0.075500 
-0.027192,0.091894,0.074242 
-0.026444,0.090511,0.076831 
-0.056977,0.091488,0.087694 
-0.053538,0.091536,0.088321 
-0.053567,0.091559,0.088403 
-0.047239,0.091493,0.088944 
-0.047226,0.091501,0.088977 
-0.047201,0.091507,0.089003 
-0.047196,0.091508,0.089007 
-0.042271,0.091331,0.088937 
-0.042262,0.091622,0.088865 
-0.040909,0.091428,0.089491 
-0.040905,0.091431,0.089501 
-0.040899,0.091433,0.089512 
-0.034585,0.091358,0.090014 
-0.027557,0.091465,0.090109 
-0.027566,0.091174,0.090181 
-0.056968,0.091779,0.087622 
-0.053479,0.091868,0.088410 
-0.053494,0.091578,0.088485 
-0.050178,0.091517,0.088670 
-0.047146,0.091800,0.088946 
-0.043851,0.091450,0.089205 
-0.040898,0.091720,0.089421 
-0.037524,0.091382,0.089740 
-0.034492,0.091665,0.090016 
-0.034495,0.091375,0.090093 
-0.031197,0.091315,0.090275 
-0.042595,0.090806,0.074413 
-0.042517,0.090796,0.074491 
-0.039578,0.090464,0.074728 
-0.029901,0.090669,0.075501 
-0.029896,0.090669,0.075505 
-0.026445,0.090213,0.076800 
-0.048343,0.091894,0.114242 
-0.047385,0.091894,0.114242 
-0.047299,0.091894,0.114242 
-0.051658,0.051894,0.114242 
-0.050583,0.051894,0.114242 
-0.050586,0.051894,0.114170 
-0.047680,0.051894,0.114242 
-0.047678,0.051894,0.114182 
-0.046618,0.051894,0.114227 
-0.047417,0.051894,0.114242 
-0.050589,0.052250,0.114242 
-0.050585,0.051916,0.114242 
-0.047681,0.052193,0.114242 
-0.046619,0.051970,0.114242 
-0.009735,0.091748,0.074413 
-0.013287,0.091831,0.074388 
-0.006544,0.091709,0.076028 
-0.006513,0.091712,0.076100 
-0.006498,0.091712,0.076112 
-0.009745,0.091785,0.076005 
-0.003397,0.091635,0.076050 
-0.006434,0.091670,0.074437 
-0.006437,0.091703,0.075928 
-0.006395,0.091702,0.075941 
-0.006399,0.091710,0.076118 
-0.006348,0.091704,0.076002 
-0.000196,0.091560,0.076079 
-0.000138,0.091862,0.076147 
-0.012880,0.091894,0.074242 
-0.012901,0.091894,0.074242 
-0.009743,0.091894,0.074242 
-0.006428,0.091894,0.074436 
-0.000191,0.091561,0.076103 
-0.003387,0.091599,0.074458 
-0.000189,0.091860,0.076060 
-0.000099,0.091862,0.076160 
0.000007,0.091854,0.076035 
0.000002,0.091857,0.076103 
0.001453,0.091894,0.077846 
-0.000086,0.091521,0.074482 
-0.000078,0.091821,0.074481 
0.001467,0.091484,0.074493 
0.001474,0.091784,0.074492 
0.001446,0.091640,0.077871 
-0.003479,0.091877,0.078992 
-0.003487,0.091878,0.079000 
-0.003501,0.091881,0.079020 
-0.003505,0.091891,0.079105 
-0.003497,0.091893,0.079120 
-0.003397,0.091872,0.078969 
-0.003339,0.091875,0.079000 
-0.000112,0.091807,0.079091 
0.002962,0.091449,0.074504 
0.002969,0.091749,0.074503 
0.006263,0.091371,0.074527 
0.006270,0.091671,0.074527 
0.009310,0.091300,0.074549 
0.009317,0.091600,0.074548 
0.012611,0.091222,0.074573 
0.012618,0.091522,0.074572 
0.016228,0.091437,0.074598 
0.016221,0.091137,0.074598 
0.002861,0.091729,0.079046 
0.002836,0.091736,0.079101 
0.002893,0.091747,0.079202 
0.002904,0.091748,0.079207 
0.002902,0.091725,0.079019 
0.003004,0.091725,0.079041 
0.003035,0.091731,0.079101 
0.006236,0.091657,0.079136 
0.002931,0.091894,0.078991 
0.009217,0.091578,0.079083 
0.002983,0.091894,0.079002 
0.003004,0.091894,0.079016 
0.009216,0.091877,0.079055 
0.009198,0.091881,0.079085 
0.009193,0.091884,0.079104 
0.009201,0.091891,0.079164 
0.009202,0.091581,0.079100 
0.009199,0.091582,0.079105 
0.009193,0.091593,0.079201 
0.009202,0.091595,0.079216 
0.006242,0.091894,0.079106 
0.012584,0.091508,0.079181 
0.012592,0.091806,0.079145 
0.016192,0.091894,0.081294 
0.016208,0.091592,0.077949 
0.012577,0.091826,0.081302 
0.016187,0.091741,0.081328 
0.001851,0.092096,0.110039 
-0.002588,0.052590,0.114200 
-0.002603,0.051894,0.114170 
-0.001597,0.052641,0.114169 
-0.001499,0.052664,0.114167 
-0.001601,0.052637,0.114169 
-0.001623,0.052598,0.114167 
-0.001432,0.052598,0.114163 
-0.001597,0.052497,0.114162 
-0.001542,0.051894,0.114135 
0.000587,0.052525,0.114155 
-0.002445,0.051894,0.114242 
-0.001556,0.051894,0.114242 
-0.001538,0.051987,0.114242 
0.001379,0.052507,0.114174 
0.001367,0.051894,0.114148 
0.002346,0.052552,0.114216 
0.002404,0.052582,0.114220 
0.002320,0.052494,0.114212 
0.002501,0.052540,0.114223 
0.002518,0.052500,0.114222 
0.002365,0.052400,0.114210 
0.002405,0.052385,0.114212 
0.002407,0.051894,0.114191 
0.001363,0.051894,0.114242 
0.001628,0.051894,0.114242 
0.002385,0.051894,0.114242 
0.002402,0.051894,0.114242 
-0.029654,0.051906,0.084976 
-0.022307,0.051906,0.085077 
-0.029671,0.051905,0.080412 
-0.029619,0.051905,0.076074 
-0.022290,0.051905,0.080706 
-0.022169,0.051905,0.076351 
-0.045890,0.051907,0.095134 
-0.045838,0.051906,0.090743 
-0.040670,0.051907,0.094961 
-0.040583,0.051906,0.090639 
-0.029676,0.051906,0.093803 
-0.029681,0.051906,0.089395 
-0.022295,0.051906,0.093994 
-0.022352,0.051906,0.089551 
-0.007832,0.051906,0.089465 
-0.014947,0.051905,0.085034 
-0.014961,0.051905,0.080603 
-0.007759,0.051905,0.085077 
-0.007701,0.051905,0.080551 
-0.007632,0.051905,0.076230 
-0.000485,0.051906,0.089431 
0.007054,0.051906,0.093947 
0.007023,0.051905,0.089476 
-0.000355,0.051905,0.085078 
-0.000406,0.051905,0.080707 
-0.000406,0.051905,0.076178 
0.007035,0.051905,0.085107 
0.006957,0.051905,0.080621 
-0.015030,0.051905,0.076126 
0.007130,0.051904,0.076127 
-0.015021,0.051906,0.093934 
-0.015005,0.051906,0.089517 
-0.007722,0.051906,0.093958 
-0.000364,0.051906,0.093946 
0.014437,0.051906,0.093899 
0.014299,0.051905,0.089534 
0.014396,0.051905,0.085049 
0.021615,0.051906,0.093887 
0.028877,0.051905,0.094031 
0.021609,0.051905,0.089426 
0.021641,0.051905,0.085078 
0.028987,0.051905,0.089530 
0.028930,0.051905,0.085108 
0.014375,0.051905,0.080590 
0.014417,0.051904,0.076275 
0.021676,0.051905,0.080611 
0.021759,0.051904,0.076172 
0.028957,0.051904,0.080590 
0.028895,0.051904,0.076193 
0.036260,0.051905,0.094008 
0.036305,0.051905,0.089516 
0.036305,0.051905,0.084993 
0.043570,0.051905,0.094020 
0.043565,0.051905,0.089487 
0.043522,0.051905,0.085180 
0.036300,0.051904,0.080591 
0.036404,0.051904,0.076172 
0.043560,0.051904,0.080632 
0.043622,0.051904,0.076256 
0.027994,0.091894,0.074242 
0.028266,0.091494,0.077535 
0.031568,0.091894,0.074242 
0.029724,0.091894,0.074242 
0.034882,0.091894,0.074242 
0.035006,0.091395,0.075900 
0.036683,0.091894,0.074242 
0.036864,0.091894,0.074242 
0.036906,0.091894,0.074242 
0.037941,0.091894,0.074242 
0.038050,0.091281,0.075736 
0.041260,0.091894,0.074242 
0.041329,0.091186,0.075354 
0.042048,0.091894,0.074242 
0.042798,0.091894,0.074242 
0.042962,0.091007,0.076265 
0.029131,0.091423,0.087582 
0.032670,0.091306,0.087276 
0.029137,0.091719,0.087535 
0.035928,0.091324,0.087754 
0.035992,0.091632,0.087783 
0.035947,0.091332,0.087804 
0.036003,0.091338,0.087841 
0.039062,0.091220,0.087483 
0.036003,0.091633,0.087787 
0.039067,0.091515,0.087431 
0.044134,0.091593,0.089615 
0.044138,0.091884,0.089543 
0.042251,0.091115,0.087214 
0.042315,0.091423,0.087237 
0.039244,0.091863,0.090465 
0.042304,0.091127,0.087287 
0.039244,0.091846,0.090398 
0.039301,0.091830,0.090340 
0.039271,0.091873,0.090503 
0.039304,0.091877,0.090522 
0.039404,0.091834,0.090359 
0.039434,0.091845,0.090405 
0.042626,0.091744,0.090147 
0.044345,0.091894,0.074242 
0.044373,0.091072,0.075190 
0.047639,0.090679,0.074768 
0.047652,0.090976,0.074808 
0.047720,0.090653,0.074936 
0.047743,0.090658,0.074895 
0.047705,0.090674,0.074786 
0.050696,0.090862,0.074644 
0.053982,0.090766,0.074261 
0.054000,0.090765,0.074262 
0.054043,0.090444,0.074390 
0.054067,0.090454,0.074298 
0.057645,0.090221,0.074965 
0.057657,0.090519,0.074996 
0.045475,0.091894,0.089643 
0.045519,0.091894,0.089645 
0.045608,0.091894,0.089649 
0.045702,0.091894,0.089653 
0.045563,0.091639,0.089864 
0.045563,0.091649,0.089901 
0.045379,0.091894,0.089639 
0.045604,0.091665,0.089964 
0.045802,0.091894,0.089658 
0.045918,0.091894,0.089663 
0.045750,0.091632,0.089842 
0.045763,0.091894,0.089811 
0.051890,0.091444,0.089373 
0.045652,0.091894,0.089718 
0.045704,0.091894,0.089726 
0.051901,0.091449,0.089393 
0.051909,0.091451,0.089402 
0.058833,0.091397,0.088274 
0.058830,0.091106,0.088345 
0.048949,0.091534,0.089600 
0.051990,0.091749,0.089360 
0.055272,0.091325,0.089054 
0.028046,0.091894,0.074242 
0.031244,0.091894,0.074242 
0.031727,0.091491,0.076282 
0.031713,0.091194,0.076244 
0.038036,0.090984,0.075698 
0.041431,0.091173,0.075417 
0.041420,0.091176,0.075396 
0.043739,0.091894,0.074242 
0.044359,0.090774,0.075151 
0.050682,0.090565,0.074605 
0.054077,0.090753,0.074325 
0.051296,0.091894,0.114242 
0.051866,0.091894,0.114242 
0.051901,0.091894,0.114242 
0.049946,0.051894,0.114242 
0.049949,0.051956,0.114242 
-0.201488,0.035378,-0.000604 
-0.201787,0.035378,-0.000630 
-0.201787,0.035378,-0.000630 
-0.201395,0.021973,-0.001008 
-0.201676,0.021973,-0.001114 
-0.201406,0.021973,-0.000979 
-0.201676,0.021973,-0.001114 
-0.201689,0.021973,-0.001080 
-0.201406,0.021973,-0.000979 
-0.200197,0.035378,-0.002262 
