-0.055087,0.087041,0.083164 
-0.042018,0.084737,0.080694 
-0.047463,0.088601,0.085979 
-0.047778,0.088603,0.085982 
-0.048129,0.088604,0.085986 
-0.048519,0.088606,0.085989 
-0.048958,0.088608,0.085994 
-0.049450,0.088611,0.085999 
-0.050002,0.088613,0.086004 
-0.050628,0.088616,0.086010 
-0.042517,0.088525,0.086243 
-0.042530,0.088284,0.086421 
-0.057062,0.086969,0.083237 
-0.054455,0.087213,0.083475 
-0.044470,0.085295,0.080926 
-0.042010,0.084979,0.080573 
-0.042005,0.084889,0.080474 
-0.042172,0.084890,0.080476 
-0.042207,0.084890,0.080476 
-0.057084,0.087160,0.083469 
-0.057088,0.087050,0.083528 
-0.054847,0.087233,0.083457 
-0.053510,0.087240,0.083470 
-0.050379,0.087233,0.084357 
-0.050322,0.087531,0.084265 
-0.050368,0.087263,0.084401 
-0.050297,0.087290,0.084447 
-0.050296,0.087536,0.084276 
-0.045808,0.088259,0.086144 
-0.046008,0.088268,0.086141 
-0.046135,0.088274,0.086140 
-0.046270,0.088280,0.086138 
-0.046416,0.088287,0.086136 
-0.046572,0.088294,0.086134 
-0.046741,0.088302,0.086132 
-0.046923,0.088311,0.086130 
-0.047119,0.088320,0.086127 
-0.047331,0.088330,0.086124 
-0.047560,0.088340,0.086121 
-0.045320,0.088503,0.086005 
-0.045471,0.088510,0.086003 
-0.045578,0.088515,0.086002 
-0.045692,0.088521,0.086001 
-0.045815,0.088526,0.085999 
-0.045947,0.088532,0.085997 
-0.046089,0.088539,0.085996 
-0.046242,0.088546,0.085994 
-0.046406,0.088554,0.085992 
-0.046585,0.088562,0.085989 
-0.047808,0.088352,0.086118 
-0.048077,0.088365,0.086115 
-0.048371,0.088378,0.086111 
-0.048689,0.088393,0.086107 
-0.049036,0.088410,0.086102 
-0.049415,0.088427,0.086097 
-0.049826,0.088447,0.086092 
-0.050277,0.088468,0.086086 
-0.050770,0.088491,0.086080 
-0.051308,0.088516,0.086073 
-0.051899,0.088544,0.086065 
-0.046778,0.088571,0.085987 
-0.046985,0.088581,0.085984 
-0.047211,0.088591,0.085981 
-0.047242,0.087257,0.084623 
-0.047230,0.087505,0.084455 
-0.044052,0.087285,0.084898 
-0.057236,0.088161,0.085175 
-0.052546,0.088575,0.086057 
-0.053249,0.088608,0.086047 
-0.056985,0.086274,0.082388 
-0.053405,0.085627,0.081554 
-0.053400,0.085625,0.081552 
-0.053300,0.085622,0.081553 
-0.053492,0.086982,0.083187 
-0.053446,0.085657,0.081604 
-0.053427,0.085700,0.081681 
-0.053254,0.085650,0.081605 
-0.053399,0.085712,0.081703 
-0.053444,0.086301,0.082688 
-0.053505,0.086745,0.083372 
-0.046649,0.085100,0.081046 
-0.050059,0.085692,0.081907 
-0.050001,0.085952,0.081762 
-0.043381,0.084899,0.080485 
-0.053498,0.086868,0.083276 
-0.042541,0.088828,0.086501 
-0.042543,0.088745,0.086529 
-0.042608,0.088938,0.087273 
-0.044052,0.087288,0.084903 
-0.044048,0.087301,0.084923 
-0.041937,0.084888,0.080474 
-0.040458,0.084360,0.080028 
-0.041710,0.084887,0.080472 
-0.037268,0.084384,0.080298 
-0.037154,0.084342,0.080217 
-0.037098,0.084352,0.080243 
-0.037268,0.084387,0.080304 
-0.037262,0.084402,0.080336 
-0.037439,0.084739,0.080333 
-0.037368,0.084734,0.080329 
-0.037298,0.084730,0.080326 
-0.037195,0.084724,0.080320 
-0.037068,0.084379,0.080302 
-0.036862,0.084705,0.080302 
-0.037095,0.084718,0.080315 
-0.036901,0.084707,0.080304 
-0.037078,0.084401,0.080347 
-0.037108,0.084418,0.080380 
-0.037148,0.084521,0.080133 
-0.037097,0.084540,0.080150 
-0.037061,0.084594,0.080200 
-0.037061,0.084604,0.080210 
-0.037146,0.084678,0.080277 
-0.034131,0.084408,0.080564 
-0.034122,0.084679,0.080436 
-0.030820,0.084631,0.080574 
-0.030800,0.084802,0.080388 
-0.030833,0.084390,0.080753 
-0.030434,0.084799,0.080385 
-0.030711,0.084634,0.080569 
-0.030393,0.084799,0.080385 
-0.030294,0.084798,0.080384 
-0.030696,0.084634,0.080569 
-0.030590,0.084632,0.080570 
-0.030499,0.084630,0.080570 
-0.027183,0.084774,0.080360 
-0.027196,0.084566,0.080585 
-0.027214,0.084346,0.080825 
-0.027207,0.084429,0.080734 
-0.042600,0.089059,0.087175 
-0.028885,0.089278,0.088249 
-0.051845,0.088574,0.102522 
-0.050741,0.088580,0.102543 
-0.051800,0.088570,0.102521 
-0.049062,0.088360,0.102467 
-0.046152,0.088511,0.102584 
-0.045112,0.088365,0.102533 
-0.042149,0.088524,0.102655 
-0.042210,0.088524,0.102654 
-0.042202,0.088429,0.102610 
-0.041802,0.088521,0.102659 
-0.052222,0.088395,0.102831 
-0.052296,0.088430,0.102794 
-0.052302,0.088431,0.102794 
-0.052262,0.088421,0.102801 
-0.050442,0.088779,0.102116 
-0.049045,0.088784,0.102105 
-0.049099,0.088052,0.102918 
-0.049029,0.088641,0.102056 
-0.046195,0.088204,0.103137 
-0.045954,0.088549,0.102605 
-0.045899,0.088548,0.102606 
-0.045116,0.088543,0.102616 
-0.045161,0.087878,0.103120 
-0.046113,0.088789,0.102081 
-0.045736,0.088794,0.102079 
-0.045680,0.088794,0.102079 
-0.045071,0.088631,0.102018 
-0.046114,0.088606,0.102018 
-0.045072,0.088758,0.102061 
-0.042258,0.087962,0.103294 
-0.040979,0.087961,0.103519 
-0.042177,0.087939,0.103340 
-0.052830,0.085186,0.107708 
-0.052788,0.085186,0.107707 
-0.049482,0.085173,0.107666 
-0.048352,0.085107,0.107693 
-0.052223,0.086965,0.105422 
-0.052473,0.086967,0.105419 
-0.048383,0.084834,0.108056 
-0.046914,0.084816,0.108074 
-0.046894,0.084816,0.108074 
-0.046797,0.084815,0.108075 
-0.045942,0.084804,0.108085 
-0.045543,0.085007,0.107854 
-0.041579,0.087254,0.105001 
-0.041219,0.086950,0.105435 
-0.041198,0.086957,0.105425 
-0.041257,0.086903,0.105503 
-0.041257,0.086899,0.105508 
-0.041312,0.086862,0.105561 
-0.041472,0.086863,0.105559 
-0.041199,0.086734,0.105300 
-0.041204,0.086731,0.105303 
-0.041229,0.086697,0.105350 
-0.042441,0.086893,0.105388 
-0.041096,0.086756,0.105287 
-0.041070,0.086751,0.105300 
-0.039165,0.087259,0.104983 
-0.042602,0.085079,0.107514 
-0.041337,0.085232,0.107655 
-0.042383,0.085228,0.107660 
-0.041312,0.085174,0.107598 
-0.042631,0.084843,0.107859 
-0.042596,0.084841,0.107868 
-0.042553,0.084823,0.107901 
-0.043887,0.084759,0.107820 
-0.042737,0.084784,0.107931 
-0.042701,0.084740,0.108002 
-0.042762,0.084765,0.108123 
-0.042700,0.084764,0.108123 
-0.042697,0.084738,0.108005 
-0.042538,0.084799,0.107939 
-0.042598,0.084763,0.108125 
-0.042581,0.084745,0.108012 
